timestamp,district_id,lat,lng,pm25,pm10,aqi,weather_temp,weather_humidity,vehicle_count,avg_speed_kmh,incident_flag,consumption_kwh,peak_demand_kw,renewable_pct,route_id,passenger_count,capacity,delay_min,water_liters,waste_kg
2020-05-29 10:00:00,D08,18.5497,73.9397,36.50416666666666,170.025625,109.08333333333331,32.368233693659334,57.39690986891408,1544,17.3,0,611.36,794.76,15.3,R04,80,80,93.7,14229.4,540.9
2020-05-29 11:00:00,D08,18.5497,73.9397,36.32458333333333,168.9146875,108.79166666666669,32.270481543608255,57.42571668714525,903,37.0,0,624.33,811.63,23.8,R05,41,80,26.1,14859.0,395.7
2020-05-29 12:00:00,D08,18.5497,73.9397,36.145,167.80374999999998,108.5,32.17272939355718,57.454523505376415,1056,41.3,0,607.37,789.59,11.2,R04,44,80,47.1,15344.6,349.1
2020-05-29 13:00:00,D08,18.5497,73.9397,35.96541666666667,166.6928125,108.20833333333331,32.0749772435061,57.48333032360758,1082,39.3,0,626.37,814.28,22.8,R03,54,80,30.6,15573.5,447.0
2020-05-29 14:00:00,D08,18.5497,73.9397,35.785833333333336,165.581875,107.91666666666669,31.97722509345501,57.51213714183875,908,38.5,0,670.58,871.76,11.4,R05,53,80,26.7,15080.5,442.8
2020-05-29 15:00:00,D08,18.5497,73.9397,35.60625,164.4709375,107.625,31.879472943403936,57.54094396006991,748,40.0,0,696.33,905.23,16.1,R04,41,80,36.4,16087.8,344.2
2020-05-29 16:00:00,D08,18.5497,73.9397,35.42666666666667,163.36,107.33333333333331,31.781720793352857,57.56975077830108,696,47.5,0,616.37,801.28,21.6,R03,24,80,46.8,13727.2,351.0
2020-05-29 17:00:00,D08,18.5497,73.9397,35.247083333333336,162.24906249999998,107.04166666666669,31.683968643301775,57.598557596532245,1400,21.8,0,609.71,792.63,21.5,R03,87,80,37.1,13761.9,345.3
2020-05-29 18:00:00,D08,18.5497,73.9397,35.0675,161.138125,106.75,31.5862164932507,57.627364414763406,1323,33.5,0,563.04,731.95,14.1,R02,91,80,100.1,19185.9,430.9
2020-05-29 19:00:00,D08,18.5497,73.9397,34.88791666666667,160.0271875,106.45833333333331,31.48846434319962,57.65617123299457,1477,21.9,0,637.04,828.15,18.9,R03,76,80,40.3,17781.7,392.2
2020-05-29 20:00:00,D08,18.5497,73.9397,34.708333333333336,158.91625,106.16666666666669,31.39071219314854,57.68497805122574,700,49.1,0,549.3,714.1,16.0,R01,33,80,26.4,18572.6,374.1
2020-05-29 21:00:00,D08,18.5497,73.9397,34.52875,157.8053125,105.875,31.292960043097462,57.71378486945691,836,42.3,0,639.36,831.17,14.6,R04,41,80,66.1,13455.3,299.3
2020-05-29 22:00:00,D08,18.5497,73.9397,34.34916666666667,156.69437499999998,105.58333333333331,31.195207893046383,57.74259168768808,146,59.3,0,637.88,829.25,11.1,R01,14,80,5.5,18617.0,176.4
2020-05-29 23:00:00,D08,18.5497,73.9397,34.169583333333335,155.5834375,105.29166666666669,31.097455742995304,57.77139850591924,162,54.9,0,250.32,325.42,22.8,R05,15,80,8.0,6528.1,146.3
2020-05-30 00:00:00,D08,18.5497,73.9397,33.99,154.4725,105.0,30.999703592944226,57.8002053241504,104,58.9,0,180.99,235.29,15.3,R02,7,80,5.5,6536.0,159.8
2020-05-30 01:00:00,D08,18.5497,73.9397,33.35916666666667,153.3615625,104.29166666666669,31.00744505841151,57.79087368846727,90,63.1,0,204.73,266.15,22.7,R03,7,80,2.1,5436.1,183.0
2020-05-30 02:00:00,D08,18.5497,73.9397,32.72833333333334,152.250625,103.58333333333331,31.015186523878796,57.781542052784125,85,59.6,0,212.35,276.06,20.6,R01,4,80,1.8,7055.0,209.2
2020-05-30 03:00:00,D08,18.5497,73.9397,32.097500000000004,151.13968749999998,102.875,31.02292798934608,57.772210417100986,83,57.0,0,214.14,278.38,14.3,R01,7,80,4.3,7462.1,193.1
2020-05-30 04:00:00,D08,18.5497,73.9397,31.46666666666667,150.02875,102.16666666666669,31.030669454813363,57.76287878141785,107,56.2,0,187.89,244.26,15.2,R02,8,80,3.9,7629.2,161.0
2020-05-30 05:00:00,D08,18.5497,73.9397,30.835833333333333,148.9178125,101.45833333333331,31.038410920280647,57.75354714573471,108,57.8,0,190.87,248.13,22.7,R02,2,80,4.7,6952.0,172.3
2020-05-30 06:00:00,D08,18.5497,73.9397,30.205,147.806875,100.75,31.04615238574793,57.74421551005157,469,52.8,0,424.24,551.51,25.0,R02,31,80,15.5,21022.2,344.1
2020-05-30 07:00:00,D08,18.5497,73.9397,29.57416666666667,146.6959375,100.04166666666669,31.05389385121521,57.73488387436843,410,49.5,0,449.15,583.89,24.7,R02,25,80,28.8,22032.7,427.9
2020-05-30 08:00:00,D08,18.5497,73.9397,28.94333333333333,145.58499999999998,99.33333333333331,31.0616353166825,57.72555223868529,836,43.2,0,424.0,551.2,17.8,R04,66,80,28.6,26637.3,211.7
2020-05-30 09:00:00,D08,18.5497,73.9397,28.3125,144.4740625,98.625,31.069376782149785,57.71622060300215,763,37.6,0,522.1,678.73,21.5,R04,67,80,29.8,22086.6,454.9
2020-05-30 10:00:00,D08,18.5497,73.9397,27.68166666666667,143.363125,97.91666666666669,31.07711824761707,57.70688896731901,811,40.4,0,524.44,681.78,22.4,R04,67,80,41.1,17977.2,391.0
2020-05-30 11:00:00,D08,18.5497,73.9397,27.050833333333337,142.2521875,97.20833333333331,31.084859713084352,57.69755733163587,503,47.7,0,523.86,681.02,13.5,R04,18,80,38.8,17625.5,494.9
2020-05-30 12:00:00,D08,18.5497,73.9397,26.42,141.14125,96.5,31.09260117855164,57.68822569595274,646,50.9,0,607.16,789.3,21.9,R04,29,80,18.9,16013.5,373.9
2020-05-30 13:00:00,D08,18.5497,73.9397,25.789166666666667,140.03031249999998,95.79166666666669,31.100342644018923,57.6788940602696,529,46.2,0,574.7,747.11,16.1,R03,30,80,31.4,18817.2,416.5
2020-05-30 14:00:00,D08,18.5497,73.9397,25.15833333333333,138.919375,95.08333333333331,31.108084109486207,57.66956242458646,649,45.7,0,525.24,682.81,11.5,R04,32,80,33.4,19933.2,458.4
2020-05-30 15:00:00,D08,18.5497,73.9397,24.527500000000003,137.8084375,94.375,31.11582557495349,57.66023078890332,447,52.7,0,579.42,753.24,20.2,R05,21,80,15.2,14472.5,367.9
2020-05-30 16:00:00,D08,18.5497,73.9397,23.89666666666667,136.6975,93.66666666666669,31.12356704042077,57.65089915322018,521,45.9,0,508.61,661.2,14.6,R01,26,80,19.7,17469.6,356.6
2020-05-30 17:00:00,D08,18.5497,73.9397,23.265833333333333,135.5865625,92.95833333333331,31.13130850588806,57.64156751753704,865,46.6,0,534.58,694.95,15.6,R05,51,80,66.0,15263.3,398.2
2020-05-30 18:00:00,D08,18.5497,73.9397,22.635,134.47562499999998,92.25,31.139049971355345,57.6322358818539,866,39.6,0,490.49,637.64,23.7,R05,51,80,21.3,20670.9,370.1
2020-05-30 19:00:00,D08,18.5497,73.9397,22.00416666666667,133.3646875,91.54166666666669,31.146791436822628,57.62290424617076,889,38.5,0,563.58,732.65,10.5,R02,70,80,27.1,19754.6,338.2
2020-05-30 20:00:00,D08,18.5497,73.9397,21.37333333333333,132.25375,90.83333333333331,31.154532902289912,57.61357261048762,517,49.5,0,542.29,704.98,20.0,R03,20,80,25.6,17725.7,307.4
2020-05-30 21:00:00,D08,18.5497,73.9397,20.7425,131.1428125,90.125,31.162274367757195,57.60424097480448,419,48.0,0,550.53,715.68,20.0,R04,23,80,29.2,20328.6,308.0
2020-05-30 22:00:00,D08,18.5497,73.9397,20.111666666666668,130.031875,89.41666666666667,31.170015833224483,57.594909339121344,106,50.5,0,526.73,684.75,14.9,R05,3,80,6.7,17579.2,214.1
2020-05-30 23:00:00,D08,18.5497,73.9397,19.480833333333337,128.92093749999998,88.70833333333333,31.17775729869177,57.58557770343821,92,60.1,0,187.62,243.9,16.5,R01,7,80,6.7,7687.4,142.8
2020-05-31 00:00:00,D08,18.5497,73.9397,18.85,127.81,88.0,31.18549876415905,57.576246067755065,84,59.7,0,184.14,239.39,12.6,R01,10,80,2.2,6296.5,138.2
2020-05-31 01:00:00,D08,18.5497,73.9397,19.570833333333333,136.93166666666667,88.54166666666667,31.20131359435405,57.529310296259226,105,52.0,0,215.77,280.49,19.6,R05,3,80,4.8,6922.6,172.7
2020-05-31 02:00:00,D08,18.5497,73.9397,20.291666666666668,146.05333333333334,89.08333333333333,31.21712842454905,57.482374524763394,101,56.4,0,185.09,240.62,18.4,R04,5,80,4.8,7388.1,216.9
2020-05-31 03:00:00,D08,18.5497,73.9397,21.012500000000003,155.175,89.625,31.23294325474405,57.43543875326756,93,55.0,0,204.9,266.37,11.4,R03,3,80,4.1,7031.7,239.4
2020-05-31 04:00:00,D08,18.5497,73.9397,21.73333333333333,164.29666666666668,90.16666666666669,31.24875808493905,57.38850298177172,97,54.8,0,181.88,236.44,11.6,R03,6,80,5.8,6304.0,185.5
2020-05-31 05:00:00,D08,18.5497,73.9397,22.454166666666666,173.41833333333335,90.70833333333331,31.26457291513405,57.34156721027588,104,62.7,0,194.07,252.29,13.6,R04,2,80,6.6,6698.2,185.9
2020-05-31 06:00:00,D08,18.5497,73.9397,23.175,182.54,91.25,31.280387745329048,57.29463143878005,521,50.7,0,407.96,530.35,24.7,R03,20,80,28.8,22573.4,388.7
2020-05-31 07:00:00,D08,18.5497,73.9397,23.895833333333336,191.6616666666667,91.79166666666669,31.29620257552405,57.24769566728422,498,53.9,0,447.87,582.24,10.2,R05,23,80,30.3,20955.7,261.3
2020-05-31 08:00:00,D08,18.5497,73.9397,24.616666666666667,200.78333333333336,92.33333333333331,31.312017405719047,57.20075989578838,795,42.1,0,419.18,544.93,24.2,R03,72,80,49.0,25060.1,438.5
2020-05-31 09:00:00,D08,18.5497,73.9397,25.3375,209.90500000000003,92.875,31.327832235914048,57.15382412429254,989,38.9,0,564.1,733.33,11.8,R05,67,80,63.0,25126.1,397.7
2020-05-31 10:00:00,D08,18.5497,73.9397,26.058333333333334,219.0266666666667,93.41666666666669,31.34364706610905,57.10688835279671,786,41.4,0,575.67,748.37,14.7,R04,77,80,51.1,19207.2,458.7
2020-05-31 11:00:00,D08,18.5497,73.9397,26.77916666666667,228.14833333333337,93.95833333333331,31.359461896304047,57.05995258130088,548,43.7,0,595.76,774.48,23.0,R04,31,80,29.7,16781.7,535.1
2020-05-31 12:00:00,D08,18.5497,73.9397,27.5,237.27,94.5,31.375276726499045,57.01301680980504,595,46.0,0,523.42,680.45,21.0,R04,32,80,32.7,16532.3,412.1
2020-05-31 13:00:00,D08,18.5497,73.9397,28.22083333333333,246.39166666666668,95.04166666666669,31.391091556694047,56.9660810383092,611,49.0,0,611.02,794.32,16.9,R03,37,80,27.3,19077.2,409.7
2020-05-31 14:00:00,D08,18.5497,73.9397,28.941666666666663,255.51333333333332,95.58333333333331,31.406906386889048,56.919145266813366,610,46.9,0,509.98,662.97,11.2,R04,35,80,29.3,17480.6,395.3
2020-05-31 15:00:00,D08,18.5497,73.9397,29.6625,264.635,96.125,31.42272121708405,56.872209495317534,501,45.0,0,526.02,683.83,15.3,R05,17,80,17.9,15477.1,351.2
2020-05-31 16:00:00,D08,18.5497,73.9397,30.383333333333333,273.75666666666666,96.66666666666669,31.438536047279047,56.825273723821695,461,48.1,0,518.99,674.69,15.0,R03,27,80,35.2,15678.7,335.9
2020-05-31 17:00:00,D08,18.5497,73.9397,31.104166666666664,282.87833333333333,97.20833333333331,31.454350877474045,56.778337952325856,961,43.9,0,569.17,739.93,13.7,R02,66,80,54.5,15372.9,289.1
2020-05-31 18:00:00,D08,18.5497,73.9397,31.825,292.0,97.75,31.470165707669047,56.73140218083002,1038,35.0,0,470.89,612.16,22.6,R03,65,80,42.3,16800.2,268.7
2020-05-31 19:00:00,D08,18.5497,73.9397,32.545833333333334,301.12166666666667,98.29166666666669,31.485980537864044,56.68446640933419,1043,36.8,0,482.33,627.03,11.0,R03,70,80,40.4,20576.9,331.8
2020-05-31 20:00:00,D08,18.5497,73.9397,33.266666666666666,310.24333333333334,98.83333333333331,31.50179536805905,56.63753063783835,519,52.0,0,474.9,617.37,22.5,R01,17,80,37.3,20302.8,449.2
2020-05-31 21:00:00,D08,18.5497,73.9397,33.9875,319.365,99.375,31.517610198254044,56.590594866342514,544,47.1,0,564.22,733.49,15.4,R04,28,80,33.7,16197.2,359.8
2020-05-31 22:00:00,D08,18.5497,73.9397,34.70833333333333,328.4866666666667,99.91666666666669,31.533425028449045,56.54365909484668,105,55.7,0,565.81,735.56,16.8,R01,9,80,3.7,18837.0,157.9
2020-05-31 23:00:00,D08,18.5497,73.9397,35.42916666666667,337.6083333333333,100.45833333333331,31.549239858644043,56.49672332335085,86,60.0,0,205.91,267.68,10.6,R02,7,80,5.1,7283.1,177.2
2020-06-01 00:00:00,D08,18.5497,73.9397,36.15,346.73,101.0,31.565054688839044,56.44978755185501,163,53.2,0,253.39,329.41,24.7,R02,12,80,12.0,5750.5,130.4
2020-06-01 01:00:00,D08,18.5497,73.9397,35.428333333333335,333.34625,100.75,31.547622025446845,56.47312488820942,159,57.3,0,211.72,275.23,15.6,R01,4,80,3.5,5500.6,221.1
2020-06-01 02:00:00,D08,18.5497,73.9397,34.70666666666666,319.96250000000003,100.5,31.53018936205465,56.49646222456382,138,59.9,0,249.16,323.91,24.6,R01,8,80,10.6,5771.7,163.9
2020-06-01 03:00:00,D08,18.5497,73.9397,33.985,306.57875,100.25,31.51275669866245,56.51979956091823,165,54.7,0,222.35,289.05,16.2,R05,8,80,4.1,4931.9,140.3
2020-06-01 04:00:00,D08,18.5497,73.9397,33.263333333333335,293.195,100.0,31.49532403527025,56.54313689727263,170,58.4,0,226.66,294.66,14.8,R04,13,80,5.0,6838.3,168.6
2020-06-01 05:00:00,D08,18.5497,73.9397,32.541666666666664,279.81125000000003,99.75,31.47789137187805,56.56647423362704,143,60.5,0,243.56,316.63,12.6,R02,4,80,8.8,7020.7,190.2
2020-06-01 06:00:00,D08,18.5497,73.9397,31.82,266.4275,99.5,31.460458708485856,56.58981156998145,876,37.6,0,514.41,668.73,16.7,R04,40,80,26.8,21052.3,328.0
2020-06-01 07:00:00,D08,18.5497,73.9397,31.098333333333333,253.04375,99.25,31.443026045093657,56.61314890633585,885,39.8,0,483.59,628.66,22.7,R01,25,80,64.5,41317.7,269.2
2020-06-01 08:00:00,D08,18.5497,73.9397,30.376666666666665,239.66000000000005,99.0,31.42559338170146,56.63648624269026,1358,23.4,0,494.94,643.42,16.6,R01,96,80,32.4,21936.7,248.6
2020-06-01 09:00:00,D08,18.5497,73.9397,29.655,226.27625,98.75,31.40816071830926,56.65982357904467,1479,28.1,0,636.54,827.5,11.0,R01,108,80,67.7,18685.4,384.7
2020-06-01 10:00:00,D08,18.5497,73.9397,28.93333333333333,212.8925,98.5,31.390728054917066,56.68316091539907,1377,24.6,0,606.22,788.08,15.0,R04,91,80,99.4,14925.5,474.1
2020-06-01 11:00:00,D08,18.5497,73.9397,28.211666666666662,199.50875,98.25,31.373295391524863,56.70649825175348,901,44.1,0,716.92,931.99,20.0,R01,37,80,39.6,13593.9,420.9
2020-06-01 12:00:00,D08,18.5497,73.9397,27.49,186.125,98.0,31.355862728132667,56.72983558810789,850,40.1,0,717.69,932.99,19.0,R02,46,80,24.3,14076.4,419.3
2020-06-01 13:00:00,D08,18.5497,73.9397,26.76833333333333,172.74125,97.75,31.338430064740468,56.75317292446229,952,35.5,0,601.69,782.19,19.2,R04,51,80,54.9,15040.9,512.7
2020-06-01 14:00:00,D08,18.5497,73.9397,26.046666666666667,159.35750000000002,97.5,31.320997401348272,56.7765102608167,1094,33.8,0,693.66,901.76,14.4,R01,55,80,68.4,15955.8,283.7
2020-06-01 15:00:00,D08,18.5497,73.9397,25.325,145.97375,97.25,31.303564737956076,56.7998475971711,851,39.8,0,653.7,849.81,23.4,R02,45,80,53.3,17699.2,323.7
2020-06-01 16:00:00,D08,18.5497,73.9397,24.60333333333333,132.59,97.0,31.286132074563877,56.82318493352551,786,35.8,0,711.77,925.3,23.6,R01,26,80,30.9,17393.7,426.2
2020-06-01 17:00:00,D08,18.5497,73.9397,23.881666666666664,119.20625,96.75,31.26869941117168,56.84652226987992,1330,27.8,0,656.34,853.24,13.8,R05,91,80,56.3,14651.0,338.3
2020-06-01 18:00:00,D08,18.5497,73.9397,23.16,105.8225,96.5,31.25126674777948,56.86985960623432,1399,22.2,0,577.25,750.42,16.1,R04,82,80,88.7,17457.0,288.9
2020-06-01 19:00:00,D08,18.5497,73.9397,22.438333333333333,92.43875,96.25,31.23383408438728,56.89319694258873,1397,28.0,0,654.35,850.66,18.7,R04,98,80,83.3,17640.7,392.3
2020-06-01 20:00:00,D08,18.5497,73.9397,21.716666666666665,79.055,96.0,31.216401420995084,56.91653427894313,746,37.4,0,586.17,762.02,23.2,R03,44,80,50.2,18057.9,407.2
2020-06-01 21:00:00,D08,18.5497,73.9397,20.995,65.67124999999999,95.75,31.198968757602884,56.93987161529754,910,42.2,0,576.62,749.61,19.8,R05,47,80,70.3,14539.8,381.6
2020-06-01 22:00:00,D08,18.5497,73.9397,20.273333333333333,52.28750000000002,95.5,31.181536094210685,56.96320895165195,166,50.7,0,617.73,803.05,23.0,R04,8,80,9.4,17438.6,179.4
2020-06-01 23:00:00,D08,18.5497,73.9397,19.551666666666662,38.90375,95.25,31.16410343081849,56.98654628800635,183,51.7,0,227.83,296.18,15.6,R01,5,80,9.0,5857.4,211.2
2020-06-02 00:00:00,D08,18.5497,73.9397,18.83,25.52,95.0,31.14667076742629,57.00988362436076,158,65.1,0,217.92,283.29,14.2,R01,12,80,8.0,5915.7,193.2
2020-05-03 00:00:00,D09,18.5679,73.9143,25.28,26.13,78.0,32.8854542402811,59.93890428475659,102,60.2,0,189.98,246.97,11.4,R05,2,80,2.4,5963.2,207.7
2020-05-03 01:00:00,D09,18.5679,73.9143,25.44125,26.375,78.08333333333333,32.83210121822609,59.86470123282338,96,55.4,0,201.11,261.44,24.5,R04,2,80,4.3,7641.7,177.6
2020-05-03 02:00:00,D09,18.5679,73.9143,25.6025,26.62,78.16666666666667,32.77874819617109,59.79049818089016,104,54.1,0,182.18,236.83,16.4,R01,5,80,7.1,7519.0,215.1
2020-05-03 03:00:00,D09,18.5679,73.9143,25.76375,26.865,78.25,32.72539517411608,59.71629512895695,112,56.4,0,197.28,256.46,18.2,R02,4,80,3.6,7137.9,184.1
2020-05-03 04:00:00,D09,18.5679,73.9143,25.925,27.11,78.33333333333333,32.672042152061074,59.64209207702373,110,59.7,0,170.16,221.2,14.2,R04,7,80,6.3,7252.2,200.5
2020-05-03 05:00:00,D09,18.5679,73.9143,26.08625,27.355,78.41666666666667,32.61868913000607,59.56788902509052,92,53.0,0,199.83,259.78,14.0,R01,4,80,6.6,8193.3,227.3
2020-05-03 06:00:00,D09,18.5679,73.9143,26.2475,27.6,78.5,32.56533610795106,59.49368597315731,498,43.9,0,426.97,555.06,11.7,R02,22,80,31.6,25888.4,435.5
2020-05-03 07:00:00,D09,18.5679,73.9143,26.40875,27.845,78.58333333333333,32.511983085896055,59.419482921224095,476,49.6,0,428.39,556.91,13.3,R01,24,80,13.2,21631.2,431.3
2020-05-03 08:00:00,D09,18.5679,73.9143,26.57,28.09,78.66666666666667,32.45863006384105,59.34527986929088,1028,34.9,0,439.06,570.78,13.5,R05,58,80,20.8,27929.2,409.6
2020-05-03 09:00:00,D09,18.5679,73.9143,26.73125,28.335,78.75,32.40527704178604,59.27107681735768,848,37.3,0,488.0,634.4,17.1,R05,68,80,52.3,22177.6,584.5
2020-05-03 10:00:00,D09,18.5679,73.9143,26.8925,28.58,78.83333333333333,32.35192401973104,59.196873765424456,966,40.5,0,581.09,755.42,14.2,R01,52,80,61.7,15073.4,442.1
2020-05-03 11:00:00,D09,18.5679,73.9143,27.05375,28.825,78.91666666666667,32.29857099767603,59.122670713491246,612,52.8,0,510.31,663.4,16.3,R01,30,80,42.8,16995.7,418.1
2020-05-03 12:00:00,D09,18.5679,73.9143,27.215,29.07,79.0,32.24521797562103,59.04846766155804,686,45.2,0,580.63,754.82,15.5,R04,37,80,35.1,19467.8,311.1
2020-05-03 13:00:00,D09,18.5679,73.9143,27.37625,29.315,79.08333333333333,32.191864953566025,58.97426460962482,691,41.5,0,566.34,736.24,24.0,R03,35,80,21.6,17554.4,355.4
2020-05-03 14:00:00,D09,18.5679,73.9143,27.5375,29.56,79.16666666666667,32.13851193151102,58.90006155769161,686,47.2,0,494.6,642.98,22.8,R04,35,80,30.7,17567.6,414.7
2020-05-03 15:00:00,D09,18.5679,73.9143,27.69875,29.805,79.25,32.08515890945601,58.82585850575839,585,47.3,0,569.87,740.84,17.6,R03,27,80,16.3,19477.8,362.7
2020-05-03 16:00:00,D09,18.5679,73.9143,27.86,30.05,79.33333333333333,32.031805887401006,58.75165545382518,616,46.9,0,567.02,737.13,18.2,R04,19,80,16.9,17034.8,429.8
2020-05-03 17:00:00,D09,18.5679,73.9143,28.02125,30.295,79.41666666666667,31.978452865346,58.67745240189197,1164,32.5,0,559.29,727.08,21.7,R01,59,80,56.0,20005.5,409.6
2020-05-03 18:00:00,D09,18.5679,73.9143,28.1825,30.54,79.5,31.925099843290997,58.60324934995875,1139,35.8,0,477.91,621.29,19.6,R03,66,80,81.2,17876.9,312.8
2020-05-03 19:00:00,D09,18.5679,73.9143,28.34375,30.785,79.58333333333333,31.871746821235988,58.52904629802554,954,36.1,0,483.74,628.86,16.7,R04,67,80,54.8,16307.9,298.6
2020-05-03 20:00:00,D09,18.5679,73.9143,28.505,31.03,79.66666666666667,31.81839379918098,58.45484324609232,549,44.7,0,504.61,656.0,23.1,R05,16,80,38.7,22662.5,418.7
2020-05-03 21:00:00,D09,18.5679,73.9143,28.66625,31.275,79.75,31.76504077712597,58.38064019415911,574,45.0,0,476.45,619.39,24.9,R01,18,80,18.6,22221.8,414.3
2020-05-03 22:00:00,D09,18.5679,73.9143,28.8275,31.52,79.83333333333333,31.71168775507097,58.3064371422259,99,54.3,0,492.85,640.71,18.5,R01,10,80,3.3,20907.3,138.7
2020-05-03 23:00:00,D09,18.5679,73.9143,28.98875,31.765,79.91666666666667,31.658334733015963,58.232234090292685,121,58.8,0,196.67,255.67,21.6,R04,9,80,7.5,7046.0,244.8
2020-05-04 00:00:00,D09,18.5679,73.9143,29.15,32.01,80.0,31.60498171096096,58.15803103835948,205,57.7,0,239.27,311.05,11.5,R02,8,80,6.7,6011.0,206.1
2020-05-04 01:00:00,D09,18.5679,73.9143,29.20875,32.085,79.91666666666667,31.53223730824029,58.2235109831692,198,56.5,0,224.21,291.47,19.2,R04,4,80,5.6,5858.9,204.5
2020-05-04 02:00:00,D09,18.5679,73.9143,29.2675,32.16,79.83333333333333,31.459492905519625,58.28899092797892,177,49.6,0,205.76,267.49,15.5,R04,11,80,13.4,6889.6,231.1
2020-05-04 03:00:00,D09,18.5679,73.9143,29.32625,32.235,79.75,31.386748502798955,58.354470872788646,199,54.1,0,217.97,283.36,22.2,R05,7,80,13.7,6868.0,163.9
2020-05-04 04:00:00,D09,18.5679,73.9143,29.385,32.31,79.66666666666667,31.31400410007829,58.41995081759836,170,59.2,0,210.91,274.19,14.2,R05,14,80,6.3,6059.3,199.9
2020-05-04 05:00:00,D09,18.5679,73.9143,29.44375,32.385,79.58333333333333,31.241259697357624,58.485430762408086,186,49.0,0,212.78,276.62,14.0,R03,15,80,5.4,5321.0,254.0
2020-05-04 06:00:00,D09,18.5679,73.9143,29.5025,32.46,79.5,31.168515294636958,58.55091070721781,781,41.4,0,475.35,617.95,19.8,R03,46,80,27.7,25088.7,293.3
2020-05-04 07:00:00,D09,18.5679,73.9143,29.56125,32.535,79.41666666666667,31.09577089191629,58.61639065202753,956,38.4,0,475.1,617.63,22.6,R01,39,80,64.6,21104.5,392.0
2020-05-04 08:00:00,D09,18.5679,73.9143,29.62,32.61,79.33333333333333,31.023026489195622,58.68187059683726,1548,26.5,0,490.6,637.78,16.1,R03,103,80,115.0,23800.9,386.3
2020-05-04 09:00:00,D09,18.5679,73.9143,29.67875,32.685,79.25,30.95028208647496,58.74735054164698,1489,30.0,0,657.6,854.88,21.5,R02,106,80,98.4,22682.0,344.6
2020-05-04 10:00:00,D09,18.5679,73.9143,29.7375,32.76,79.16666666666667,30.87753768375429,58.812830486456704,1410,25.2,0,632.42,822.14,16.9,R03,76,80,69.3,14108.1,587.2
2020-05-04 11:00:00,D09,18.5679,73.9143,29.79625,32.835,79.08333333333333,30.80479328103362,58.87831043126643,812,38.3,0,609.62,792.51,22.8,R04,44,80,61.9,14424.8,505.4
2020-05-04 12:00:00,D09,18.5679,73.9143,29.855,32.91,79.0,30.73204887831296,58.94379037607615,959,39.4,0,613.68,797.79,14.0,R04,47,80,53.6,13894.4,428.6
2020-05-04 13:00:00,D09,18.5679,73.9143,29.91375,32.985,78.91666666666667,30.65930447559229,59.00927032088587,985,36.0,0,613.9,798.07,12.2,R04,49,80,53.0,13762.6,532.6
2020-05-04 14:00:00,D09,18.5679,73.9143,29.9725,33.06,78.83333333333333,30.58656007287162,59.07475026569559,974,29.9,0,648.61,843.19,10.5,R05,44,80,34.8,16820.8,548.2
2020-05-04 15:00:00,D09,18.5679,73.9143,30.03125,33.135,78.75,30.513815670150954,59.14023021050532,780,40.3,0,632.41,822.13,12.7,R04,25,80,25.5,16114.0,515.5
2020-05-04 16:00:00,D09,18.5679,73.9143,30.09,33.21,78.66666666666667,30.44107126743029,59.20571015531504,988,39.8,0,665.35,864.96,20.7,R04,25,80,38.7,14839.2,369.7
2020-05-04 17:00:00,D09,18.5679,73.9143,30.14875,33.285000000000004,78.58333333333333,30.368326864709623,59.27119010012476,1831,10.8,0,564.2,733.46,24.0,R05,83,80,80.5,16808.6,310.9
2020-05-04 18:00:00,D09,18.5679,73.9143,30.2075,33.36,78.5,30.29558246198896,59.336670044934486,1487,22.1,0,595.47,774.11,23.5,R01,92,80,71.0,17791.8,341.5
2020-05-04 19:00:00,D09,18.5679,73.9143,30.26625,33.435,78.41666666666667,30.222838059268287,59.40214998974421,1589,25.2,0,563.41,732.43,11.7,R03,83,80,57.3,17799.8,398.8
2020-05-04 20:00:00,D09,18.5679,73.9143,30.325,33.510000000000005,78.33333333333333,30.15009365654762,59.467629934553926,1015,34.8,0,568.65,739.24,12.4,R03,30,80,40.3,16255.3,404.1
2020-05-04 21:00:00,D09,18.5679,73.9143,30.38375,33.585,78.25,30.07734925382696,59.53310987936365,992,39.8,0,574.38,746.7,20.9,R04,32,80,58.7,17090.6,376.3
2020-05-04 22:00:00,D09,18.5679,73.9143,30.4425,33.660000000000004,78.16666666666667,30.004604851106286,59.598589824173374,169,61.5,0,593.14,771.08,19.9,R01,14,80,7.6,15599.0,213.3
2020-05-04 23:00:00,D09,18.5679,73.9143,30.50125,33.735,78.08333333333333,29.93186044838562,59.6640697689831,172,56.9,0,209.15,271.89,14.4,R02,15,80,8.2,13386.2,217.2
2020-05-05 00:00:00,D09,18.5679,73.9143,30.56,33.81,78.0,29.859116045664955,59.72954971379282,184,62.4,0,207.44,269.67,23.7,R02,4,80,14.4,6746.9,189.1
2020-05-05 01:00:00,D09,18.5679,73.9143,30.285416666666663,33.49625,77.875,29.94489712488953,59.88772687560524,170,53.5,0,224.61,291.99,21.8,R04,9,80,12.2,6991.7,239.4
2020-05-05 02:00:00,D09,18.5679,73.9143,30.01083333333333,33.182500000000005,77.75,30.030678204114107,60.04590403741766,154,54.9,0,235.03,305.54,13.4,R01,14,80,4.6,5693.2,160.2
